label	text
offensive	just gonnget rich and fuck them plastic hoes on instagram
offensive	<user> his father is the most powerful man on the planet and i doubt young barron even cares or is even aware some dyke from snl slammed him you are crying murder over a papercut
offensive	a hoe w a kid lololol
hatespeech	i am not blaming period blaming is for pussy faggot little girls i am calling out this kike and bringing his profane audience you to the light
offensive	the white bitch got found guilty yes lord
offensive	things float to be taken bitch if you do not know by now then like what will stay lol <number> <number>
hatespeech	good idea you do not want to mix with those fat nigger bitches
offensive	yoongi is ew have u seen him r u retarded u stupid bitch i only care abt jikook bitch tf i may be a taekooker but atleast i love and appreciate all of them and their ships u dumb excuse of a fan
hatespeech	americans will not back down if it comes to my grand daughter being raped by a muslim i would slit her throat may sound harsh i love her that much
offensive	you bitch niggas actin hard you remind me of sum dykes 😬 🤣
hatespeech	not like the whale has a choice only a nigger would touch that vile bitch let alone fuck it
offensive	bitch wanna keep bugging mute button it is 🤷 🏽 ‍ ♀️
offensive	had a grown freak bitch we use to slut that bitch out 🤐
offensive	<user> you are not white bitch
hatespeech	yes and the feminists never want to hear it they want to continue feeding off their own bs of being strong independent women who do not need no man a woman can not raise a man rarely if ever does it happen
hatespeech	portrait of a lady on fire screening in atlanta literally the day after i go back home to k*ntucky <censored> the universe really hates pretentious dykes i guess
hatespeech	no one did it to the niggers you lying kike whore
offensive	the same white bitches getting braids be the same girls tryina flex saying black guys only foh you dumb hoe 🙄
offensive	i fucking hate how they turned magik into a retarded looking sjw bull dyke freak in new mutants dead souls i mean wtf did you do with her eyebrows illyana rasputin has never looked worse magik marvel comics comics i ll yana rasputin comic books comic books art
hatespeech	bill o reilly out at fox i bet jesse waters will take his place or carlson good get the old folks out they are out of touch anyway however liberal women offended by sex harassment claims lol muslims rape women and they support that
hatespeech	rachel madcow is a lesbianic feminazi that hates america and wants to hand it over to the globalists
hatespeech	<user> <user> hot when the white sluts obey the black and serve them
offensive	looks like trump is picking his <number> to plug the dyke and maga
offensive	that exists lol women are retarded
offensive	does twitter just randomly go “ and now no more media for tonight go to bed you bitch ” or like
offensive	so do all women if the media teaches them to be whores
hatespeech	some german economists are advising merkel to delay brexit till <number> in the tacit hope no doubt that corbyn will get in by then and nix it kill that stupid fat dyke merkel and her beta bitch male sycophants
